FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
01/01/2016,1,-99,26,-99,-99,21,-99,2,-99,17,14,28,-99,11,18,-99,27,23,-99,-99,8,15,10,-99,-99,-99,52,-99,8,9,-99,22
01/01/2016,2,-99,24,-99,-99,18,-99,4,-99,29,13,11,-99,17,84,-99,11,19,-99,-99,10,13,35,-99,-99,-99,36,-99,5,12,-99,19
01/01/2016,3,-99,17,-99,-99,56,-99,7,-99,15,9,24,-99,17,98,-99,38,15,-99,-99,38,11,83,-99,-99,-99,55,-99,5,11,-99,39
01/01/2016,4,-99,14,-99,-99,49,-99,3,-99,6,7,38,-99,32,117,-99,59,15,-99,-99,54,9,82,-99,-99,-99,56,-99,10,43,-99,73
01/01/2016,5,-99,11,-99,-99,37,-99,2,-99,3,6,52,-99,71,81,-99,80,14,-99,-99,51,8,62,-99,-99,-99,80,-99,28,48,-99,66
01/01/2016,6,-99,9,-99,-99,41,-99,3,-99,6,4,60,-99,52,47,-99,38,18,-99,-99,21,23,52,-99,-99,-99,78,-99,29,41,-99,73
01/01/2016,7,-99,7,-99,-99,66,-99,2,-99,9,3,43,-99,41,13,-99,25,18,-99,-99,20,17,21,-99,-99,-99,53,-99,27,26,-99,47
01/01/2016,8,-99,9,-99,-99,52,-99,3,-99,10,2,45,-99,31,16,-99,24,13,-99,-99,16,12,13,-99,-99,-99,32,-99,24,19,-99,20
01/01/2016,9,-99,19,-99,-99,50,-99,2,-99,11,8,32,-99,24,23,-99,19,32,-99,-99,10,29,21,-99,-99,-99,22,-99,26,28,-99,19
01/01/2016,10,-99,33,-99,-99,37,-99,6,-99,20,16,27,-99,24,40,-99,21,39,-99,-99,7,37,40,-99,-99,-99,29,-99,20,28,-99,23
01/01/2016,11,-99,30,-99,-99,35,-99,15,-99,45,14,30,-99,29,47,-99,31,32,-99,-99,18,34,44,-99,-99,-99,35,-99,24,21,-99,33
01/01/2016,12,-99,25,-99,-99,34,-99,17,-99,56,18,31,-99,30,37,-99,32,25,-99,-99,35,29,35,-99,-99,-99,39,-99,29,36,-99,37
01/01/2016,13,-99,19,-99,-99,21,-99,15,-99,65,18,21,-99,25,31,-99,29,15,-99,-99,24,20,29,-99,-99,-99,28,-99,20,27,-99,34
01/01/2016,14,-99,17,-99,-99,13,-99,8,-99,28,11,19,-99,16,15,-99,20,13,-99,-99,14,18,12,-99,-99,-99,15,-99,13,15,-99,14
01/01/2016,15,-99,14,-99,-99,14,-99,8,-99,22,10,15,-99,11,11,-99,13,15,-99,-99,12,15,8,-99,-99,-99,14,-99,10,11,-99,9
01/01/2016,16,-99,11,-99,-99,12,-99,3,-99,49,11,10,-99,11,9,-99,10,10,-99,-99,10,10,7,-99,-99,-99,14,-99,8,10,-99,9
01/01/2016,17,-99,5,-99,-99,8,-99,1,-99,37,10,9,-99,10,8,-99,8,8,-99,-99,7,8,7,-99,-99,-99,14,-99,6,8,-99,8
01/01/2016,18,-99,3,-99,-99,8,-99,1,-99,13,21,7,-99,7,10,-99,7,7,-99,-99,2,4,7,-99,-99,-99,33,-99,3,4,-99,8
01/01/2016,19,-99,3,-99,-99,12,-99,2,-99,5,27,3,-99,3,6,-99,3,6,-99,-99,1,3,6,-99,-99,-99,15,-99,2,2,-99,7
01/01/2016,20,-99,18,-99,-99,7,-99,2,-99,6,69,7,-99,4,4,-99,5,19,-99,-99,2,25,4,-99,-99,-99,7,-99,2,3,-99,5
01/01/2016,21,-99,38,-99,-99,8,-99,2,-99,22,33,12,-99,7,3,-99,6,32,-99,-99,2,39,3,-99,-99,-99,19,-99,9,5,-99,5
01/01/2016,22,-99,22,-99,-99,28,-99,2,-99,14,18,26,-99,23,6,-99,20,18,-99,-99,2,18,3,-99,-99,-99,29,-99,21,9,-99,4
01/01/2016,23,-99,12,-99,-99,31,-99,2,-99,11,13,25,-99,26,7,-99,31,13,-99,-99,5,15,3,-99,-99,-99,35,-99,22,20,-99,8
01/01/2016,24,-99,12,-99,-99,22,-99,1,-99,10,14,28,-99,27,9,-99,22,12,-99,-99,13,14,6,-99,-99,-99,28,-99,23,24,-99,10
02/01/2016,1,-99,12,-99,-99,22,-99,1,-99,12,9,25,-99,25,8,-99,23,11,-99,-99,5,13,6,-99,-99,-99,21,-99,22,22,-99,10
02/01/2016,2,-99,11,-99,-99,18,-99,1,-99,9,8,20,-99,21,7,-99,22,9,-99,-99,3,11,4,-99,-99,-99,16,-99,14,9,-99,7
02/01/2016,3,-99,11,-99,-99,13,-99,1,-99,9,8,15,-99,9,3,-99,8,8,-99,-99,2,11,2,-99,-99,-99,12,-99,5,5,-99,5
02/01/2016,4,-99,9,-99,-99,8,-99,1,-99,11,12,8,-99,4,2,-99,5,10,-99,-99,1,9,2,-99,-99,-99,9,-99,3,4,-99,3
02/01/2016,5,-99,6,-99,-99,5,-99,1,-99,7,9,4,-99,3,2,-99,3,8,-99,-99,1,6,2,-99,-99,-99,6,-99,2,3,-99,3
02/01/2016,6,-99,4,-99,-99,4,-99,1,-99,4,6,4,-99,2,2,-99,3,4,-99,-99,1,4,1,-99,-99,-99,5,-99,2,3,-99,3
02/01/2016,7,-99,-99,-99,-99,4,-99,1,-99,5,4,4,-99,2,2,-99,3,4,-99,-99,1,3,2,-99,-99,-99,7,-99,1,2,-99,3
02/01/2016,8,-99,4,-99,-99,4,-99,2,-99,5,3,4,-99,3,2,-99,3,4,-99,-99,1,3,2,-99,-99,-99,5,-99,1,3,-99,6
02/01/2016,9,-99,4,-99,-99,5,-99,2,-99,7,4,5,-99,3,3,-99,4,4,-99,-99,2,3,2,-99,-99,-99,5,-99,2,3,-99,5
02/01/2016,10,-99,5,-99,-99,5,-99,2,-99,6,5,5,-99,4,4,-99,5,4,-99,-99,3,3,4,-99,-99,-99,5,-99,2,4,-99,6
02/01/2016,11,-99,4,-99,-99,4,-99,3,-99,4,4,4,-99,3,4,-99,5,4,-99,-99,3,2,4,-99,-99,-99,4,-99,3,5,-99,6
02/01/2016,12,-99,4,-99,-99,4,-99,3,-99,4,3,4,-99,3,4,-99,4,3,-99,-99,3,2,3,-99,-99,-99,4,-99,2,4,-99,5
02/01/2016,13,-99,3,-99,-99,4,-99,2,-99,4,3,4,-99,4,3,-99,3,3,-99,-99,2,2,3,-99,-99,-99,3,-99,2,3,-99,4
02/01/2016,14,-99,3,-99,-99,3,-99,1,-99,3,2,4,-99,3,3,-99,3,2,-99,-99,2,2,2,-99,-99,-99,4,-99,1,2,-99,4
02/01/2016,15,-99,3,-99,-99,3,-99,1,-99,2,2,3,-99,2,2,-99,3,2,-99,-99,1,2,1,-99,-99,-99,2,-99,1,2,-99,3
02/01/2016,16,-99,3,-99,-99,3,-99,1,-99,2,2,3,-99,2,2,-99,2,2,-99,-99,1,2,1,-99,-99,-99,2,-99,1,2,-99,3
02/01/2016,17,-99,3,-99,-99,3,-99,2,-99,2,2,4,-99,2,2,-99,2,2,-99,-99,1,2,1,-99,-99,-99,3,-99,1,2,-99,3
02/01/2016,18,-99,2,-99,-99,3,-99,1,-99,2,2,3,-99,2,2,-99,2,3,-99,-99,1,2,1,-99,-99,-99,3,-99,1,2,-99,2
02/01/2016,19,-99,2,-99,-99,3,-99,1,-99,2,2,2,-99,2,2,-99,2,2,-99,-99,1,2,1,-99,-99,-99,2,-99,1,2,-99,3
02/01/2016,20,-99,2,-99,-99,3,-99,2,-99,5,2,3,-99,2,2,-99,2,2,-99,-99,1,2,1,-99,-99,-99,2,-99,1,2,-99,3
02/01/2016,21,-99,2,-99,-99,3,-99,2,-99,47,4,3,-99,2,2,-99,3,2,-99,-99,2,2,2,-99,-99,-99,3,-99,1,2,-99,3
02/01/2016,22,-99,2,-99,-99,19,-99,2,-99,35,28,4,-99,3,42,-99,5,2,-99,-99,1,2,2,-99,-99,-99,25,-99,1,2,-99,3
02/01/2016,23,-99,2,-99,-99,21,-99,1,-99,29,11,26,-99,15,36,-99,27,7,-99,-99,1,2,3,-99,-99,-99,18,-99,1,2,-99,3
02/01/2016,24,-99,2,-99,-99,19,-99,1,-99,37,7,21,-99,16,18,-99,15,12,-99,-99,2,2,11,-99,-99,-99,9,-99,1,2,-99,24
03/01/2016,1,-99,2,-99,-99,18,-99,1,-99,38,5,19,-99,4,30,-99,4,9,-99,-99,1,2,15,-99,-99,-99,15,-99,1,2,-99,17
03/01/2016,2,-99,3,-99,-99,18,-99,1,-99,66,4,10,-99,3,63,-99,10,7,-99,-99,3,2,37,-99,-99,-99,25,-99,1,2,-99,14
03/01/2016,3,-99,7,-99,-99,33,-99,1,-99,39,4,18,-99,4,87,-99,19,7,-99,-99,18,2,67,-99,-99,-99,29,-99,1,3,-99,18
03/01/2016,4,-99,9,-99,-99,28,-99,1,-99,24,3,21,-99,9,94,-99,23,6,-99,-99,47,2,68,-99,-99,-99,35,-99,1,15,-99,22
03/01/2016,5,-99,8,-99,-99,14,-99,1,-99,24,2,22,-99,18,85,-99,27,5,-99,-99,36,2,76,-99,-99,-99,87,-99,1,32,-99,38
03/01/2016,6,-99,6,-99,-99,21,-99,1,-99,18,2,26,-99,29,60,-99,37,4,-99,-99,26,2,58,-99,-99,-99,65,-99,1,26,-99,48
03/01/2016,7,-99,6,-99,-99,20,-99,2,-99,9,2,36,-99,32,73,-99,42,4,-99,-99,11,2,30,-99,-99,-99,65,-99,1,22,-99,52
03/01/2016,8,-99,6,-99,-99,36,-99,2,-99,7,3,41,-99,25,80,-99,35,14,-99,-99,17,4,55,-99,-99,-99,63,-99,1,22,-99,46
03/01/2016,9,-99,12,-99,-99,49,-99,3,-99,25,10,43,-99,39,55,-99,42,21,-99,-99,58,16,63,-99,-99,-99,35,-99,6,69,-99,47
03/01/2016,10,-99,19,-99,-99,25,-99,3,-99,32,23,44,-99,37,82,-99,39,22,-99,-99,77,23,94,-99,-99,-99,29,-99,38,72,-99,48
03/01/2016,11,-99,14,-99,-99,17,-99,5,-99,18,13,27,-99,30,89,-99,34,22,-99,-99,69,23,88,-99,-99,-99,19,-99,34,44,-99,53
03/01/2016,12,-99,13,-99,-99,12,-99,6,-99,9,10,21,-99,25,62,-99,27,14,-99,-99,32,20,49,-99,-99,-99,9,-99,27,37,-99,57
03/01/2016,13,-99,14,-99,-99,8,-99,7,-99,3,6,15,-99,17,20,-99,19,10,-99,-99,15,20,33,-99,-99,-99,5,-99,23,17,-99,39
03/01/2016,14,-99,15,-99,-99,10,-99,6,-99,14,4,14,-99,14,9,-99,19,9,-99,-99,13,14,15,-99,-99,-99,4,-99,15,13,-99,22
03/01/2016,15,-99,12,-99,-99,10,-99,5,-99,18,3,18,-99,12,7,-99,18,10,-99,-99,10,13,10,-99,-99,-99,5,-99,11,11,-99,15
03/01/2016,16,-99,10,-99,-99,4,-99,3,-99,13,3,11,-99,9,6,-99,11,10,-99,-99,8,11,8,-99,-99,-99,9,-99,8,8,-99,10
03/01/2016,17,-99,9,-99,-99,10,-99,2,-99,7,11,11,-99,8,12,-99,10,10,-99,-99,6,10,11,-99,-99,-99,14,-99,7,7,-99,13
03/01/2016,18,-99,10,-99,-99,9,-99,2,-99,3,11,12,-99,11,7,-99,12,11,-99,-99,11,11,8,-99,-99,-99,12,-99,5,10,-99,11
03/01/2016,19,-99,11,-99,-99,7,-99,1,-99,3,5,11,-99,9,3,-99,9,10,-99,-99,6,11,3,-99,-99,-99,5,-99,9,9,-99,7
03/01/2016,20,-99,9,-99,-99,3,-99,2,-99,2,16,6,-99,5,3,-99,5,9,-99,-99,3,8,3,-99,-99,-99,4,-99,4,3,-99,4
03/01/2016,21,-99,11,-99,-99,2,-99,1,-99,2,25,4,-99,3,3,-99,3,12,-99,-99,2,17,3,-99,-99,-99,5,-99,2,3,-99,4
03/01/2016,22,-99,13,-99,-99,4,-99,1,-99,3,23,5,-99,2,3,-99,4,21,-99,-99,2,17,3,-99,-99,-99,3,-99,1,3,-99,4
03/01/2016,23,-99,9,-99,-99,7,-99,1,-99,20,14,7,-99,4,2,-99,6,13,-99,-99,2,9,3,-99,-99,-99,10,-99,8,4,-99,4
03/01/2016,24,-99,8,-99,-99,13,-99,1,-99,9,11,10,-99,8,6,-99,10,10,-99,-99,4,7,3,-99,-99,-99,38,-99,8,6,-99,5
04/01/2016,1,-99,8,-99,-99,41,-99,1,-99,4,11,22,-99,15,12,-99,27,10,-99,-99,7,6,5,-99,-99,-99,40,-99,7,10,-99,5
04/01/2016,2,-99,7,-99,-99,29,-99,2,-99,5,19,30,-99,26,25,-99,27,18,-99,-99,7,6,14,-99,-99,-99,16,-99,7,17,-99,6
04/01/2016,3,-99,6,-99,-99,14,-99,3,-99,5,11,19,-99,19,57,-99,19,24,-99,-99,21,6,35,-99,-99,-99,11,-99,4,9,-99,11
04/01/2016,4,-99,7,-99,-99,13,-99,2,-99,7,6,17,-99,18,70,-99,19,18,-99,-99,54,4,49,-99,-99,-99,14,-99,9,20,-99,20
04/01/2016,5,-99,8,-99,-99,12,-99,2,-99,5,4,20,-99,38,40,-99,41,13,-99,-99,56,4,34,-99,-99,-99,16,-99,11,38,-99,25
04/01/2016,6,-99,8,-99,-99,13,-99,3,-99,7,3,34,-99,45,40,-99,36,10,-99,-99,21,3,28,-99,-99,-99,24,-99,21,28,-99,28
04/01/2016,7,-99,8,-99,-99,17,-99,3,-99,12,4,25,-99,22,41,-99,23,7,-99,-99,17,4,32,-99,-99,-99,22,-99,20,14,-99,26
04/01/2016,8,-99,8,-99,-99,21,-99,3,-99,8,3,16,-99,14,29,-99,26,6,-99,-99,12,13,27,-99,-99,-99,24,-99,13,10,-99,30
04/01/2016,9,-99,13,-99,-99,26,-99,5,-99,7,7,29,-99,20,28,-99,28,10,-99,-99,16,17,26,-99,-99,-99,25,-99,9,13,-99,28
04/01/2016,10,-99,13,-99,-99,22,-99,7,-99,9,12,24,-99,16,31,-99,22,11,-99,-99,17,16,32,-99,-99,-99,27,-99,11,16,-99,26
04/01/2016,11,-99,16,-99,-99,20,-99,7,-99,13,13,20,-99,18,27,-99,23,13,-99,-99,14,17,30,-99,-99,-99,28,-99,14,19,-99,25
04/01/2016,12,-99,13,-99,-99,16,-99,6,-99,13,13,16,-99,15,20,-99,17,12,-99,-99,11,15,18,-99,-99,-99,23,-99,12,15,-99,18
04/01/2016,13,-99,8,-99,-99,10,-99,2,-99,9,11,13,-99,11,11,-99,11,11,-99,-99,6,9,6,-99,-99,-99,15,-99,9,11,-99,10
04/01/2016,14,-99,5,-99,-99,9,-99,2,-99,6,9,8,-99,6,13,-99,7,6,-99,-99,4,5,6,-99,-99,-99,16,-99,4,5,-99,8
04/01/2016,15,-99,4,-99,-99,7,-99,2,-99,4,11,12,-99,8,11,-99,9,9,-99,-99,4,7,9,-99,-99,-99,15,-99,2,6,-99,7
04/01/2016,16,-99,6,-99,-99,5,-99,-99,-99,38,10,7,-99,6,7,-99,7,7,-99,-99,4,8,7,-99,-99,-99,10,-99,4,5,-99,7
04/01/2016,17,-99,6,-99,-99,13,-99,1,-99,10,13,6,-99,5,16,-99,6,5,-99,-99,2,6,8,-99,-99,-99,22,-99,3,4,-99,17
04/01/2016,18,-99,5,-99,-99,4,-99,3,-99,5,3,8,-99,7,33,-99,9,8,-99,-99,13,8,18,-99,-99,-99,6,-99,6,7,-99,15
04/01/2016,19,-99,5,-99,-99,3,-99,12,-99,2,2,4,-99,5,11,-99,6,3,-99,-99,17,4,16,-99,-99,-99,3,-99,7,12,-99,6
04/01/2016,20,-99,3,-99,-99,3,-99,4,-99,2,4,4,-99,4,4,-99,4,3,-99,-99,9,3,7,-99,-99,-99,3,-99,4,6,-99,5
04/01/2016,21,-99,4,-99,-99,4,-99,2,-99,1,3,5,-99,7,4,-99,7,3,-99,-99,7,5,5,-99,-99,-99,4,-99,7,8,-99,6
04/01/2016,22,-99,6,-99,-99,5,-99,3,-99,1,4,7,-99,7,5,-99,8,5,-99,-99,5,6,5,-99,-99,-99,5,-99,5,6,-99,7
04/01/2016,23,-99,5,-99,-99,6,-99,3,-99,1,4,7,-99,6,5,-99,7,5,-99,-99,4,5,5,-99,-99,-99,6,-99,4,6,-99,7
04/01/2016,24,-99,4,-99,-99,6,-99,3,-99,2,3,6,-99,6,4,-99,8,4,-99,-99,4,4,4,-99,-99,-99,6,-99,3,5,-99,8
05/01/2016,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/01/2016,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/01/2016,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
05/01/2016,4,-99,2,-99,-99,3,-99,3,-99,1,1,3,-99,5,3,-99,5,3,-99,-99,2,1,2,-99,-99,-99,3,-99,2,3,-99,6
05/01/2016,5,-99,2,-99,-99,3,-99,2,-99,1,1,3,1,5,3,-99,5,3,-99,-99,2,1,3,-99,-99,-99,3,-99,2,3,-99,4
05/01/2016,6,-99,2,-99,-99,3,-99,2,-99,2,1,2,1,6,3,-99,6,3,-99,-99,2,1,3,-99,-99,-99,4,-99,2,4,-99,6
05/01/2016,7,-99,2,-99,-99,4,-99,2,-99,2,2,2,1,5,4,-99,7,3,-99,-99,2,2,5,-99,-99,-99,5,-99,2,4,-99,8
05/01/2016,8,-99,2,-99,-99,5,-99,3,-99,2,5,4,1,7,5,-99,7,3,-99,-99,2,2,6,-99,-99,-99,6,-99,2,4,-99,10
05/01/2016,9,-99,3,-99,-99,5,-99,4,-99,1,5,7,1,8,4,-99,9,5,-99,-99,4,3,7,-99,-99,-99,5,-99,3,6,-99,9
05/01/2016,10,-99,2,-99,-99,7,-99,2,-99,2,8,7,1,7,5,-99,10,5,-99,-99,5,3,9,-99,-99,-99,11,-99,3,6,-99,9
05/01/2016,11,-99,2,-99,-99,5,-99,2,-99,3,5,6,1,7,5,-99,8,6,-99,-99,3,3,10,-99,-99,-99,8,-99,3,5,-99,8
05/01/2016,12,-99,2,-99,-99,2,-99,1,-99,2,3,3,2,4,3,-99,4,5,-99,-99,3,3,6,-99,-99,-99,4,-99,2,4,-99,5
05/01/2016,13,-99,1,-99,-99,1,-99,1,-99,1,1,3,2,2,3,-99,3,3,-99,-99,2,2,4,-99,-99,-99,2,-99,2,3,-99,3
05/01/2016,14,-99,1,-99,-99,2,-99,1,-99,0,1,2,2,2,2,-99,3,2,-99,-99,1,2,2,-99,-99,-99,1,-99,1,2,-99,2
05/01/2016,15,-99,1,-99,-99,0,-99,1,-99,0,1,2,2,2,1,-99,3,2,-99,-99,1,1,2,-99,-99,-99,1,-99,1,2,-99,2
05/01/2016,16,-99,1,-99,-99,1,-99,1,-99,0,1,2,1,2,1,-99,2,1,-99,-99,1,1,1,-99,-99,-99,1,-99,1,2,-99,1
05/01/2016,17,-99,1,-99,-99,0,-99,2,-99,0,0,2,1,1,1,-99,3,1,-99,-99,1,1,1,-99,-99,-99,1,-99,1,1,-99,1
05/01/2016,18,-99,1,-99,-99,0,-99,2,-99,0,1,2,1,1,1,-99,5,1,-99,-99,1,1,3,-99,-99,-99,1,-99,1,1,-99,1
05/01/2016,19,-99,1,-99,-99,1,-99,1,-99,0,1,2,1,2,1,-99,5,2,-99,-99,1,1,2,-99,-99,-99,1,-99,1,2,-99,2
05/01/2016,20,-99,1,-99,-99,1,-99,1,-99,1,3,2,1,2,2,-99,3,2,-99,-99,1,1,2,-99,-99,-99,2,-99,1,2,-99,3
05/01/2016,21,-99,1,-99,-99,1,-99,1,-99,1,2,2,1,2,2,-99,3,2,-99,-99,1,1,3,-99,-99,-99,2,-99,1,2,-99,4
05/01/2016,22,-99,1,-99,-99,1,-99,1,-99,1,1,2,1,2,2,-99,4,2,-99,-99,1,1,3,-99,-99,-99,2,-99,1,2,-99,4
05/01/2016,23,-99,0,-99,-99,1,-99,1,-99,1,1,2,1,3,2,-99,4,3,-99,-99,1,1,3,-99,-99,-99,3,-99,1,2,-99,4
05/01/2016,24,-99,0,-99,-99,2,-99,1,-99,1,2,2,1,3,2,-99,4,2,-99,-99,1,0,3,-99,-99,-99,3,-99,1,2,-99,4
06/01/2016,1,-99,0,-99,-99,4,1,2,-99,1,2,1,1,3,4,-99,3,2,-99,-99,1,0,4,-99,-99,-99,2,-99,1,2,-99,6
06/01/2016,2,-99,0,-99,-99,5,1,1,-99,1,2,1,1,3,3,-99,4,2,-99,-99,1,0,4,-99,-99,-99,2,-99,1,2,-99,8
06/01/2016,3,-99,0,-99,-99,5,1,2,-99,1,1,1,1,3,2,-99,4,2,-99,-99,1,0,3,-99,-99,-99,2,-99,1,2,-99,4
06/01/2016,4,-99,0,-99,-99,3,1,2,-99,0,1,1,1,3,2,-99,4,2,-99,-99,1,0,3,-99,-99,-99,2,-99,1,2,-99,4
06/01/2016,5,-99,0,-99,-99,3,1,4,-99,0,1,1,1,2,3,-99,4,2,-99,-99,1,0,2,-99,-99,-99,2,-99,1,2,-99,5
06/01/2016,6,-99,0,-99,-99,3,1,2,-99,1,1,1,1,3,3,-99,4,2,-99,-99,1,0,2,-99,-99,-99,2,-99,1,2,-99,7
06/01/2016,7,-99,0,-99,-99,6,1,2,-99,1,2,1,1,2,3,-99,3,2,-99,-99,2,0,3,-99,-99,-99,4,-99,1,2,-99,11
06/01/2016,8,-99,0,-99,-99,7,3,2,-99,2,4,2,1,3,5,-99,5,3,-99,-99,1,1,4,-99,-99,-99,5,-99,1,3,-99,14
06/01/2016,9,-99,1,-99,-99,4,2,3,-99,2,5,4,1,3,5,-99,4,3,-99,-99,2,1,6,-99,-99,-99,5,-99,1,3,-99,-99
06/01/2016,10,-99,0,-99,-99,2,1,2,-99,3,3,3,1,2,4,-99,3,2,-99,-99,2,1,5,-99,-99,-99,4,-99,1,2,-99,6
06/01/2016,11,-99,0,-99,-99,1,1,1,-99,3,1,1,1,2,2,-99,2,2,-99,-99,0,1,4,-99,-99,-99,1,-99,1,1,-99,3
06/01/2016,12,-99,0,-99,-99,1,1,-99,-99,1,0,1,1,1,1,-99,1,1,-99,-99,0,-99,2,-99,-99,-99,1,-99,1,1,-99,2
06/01/2016,13,-99,0,-99,-99,1,1,-99,-99,0,1,1,1,1,1,-99,2,1,-99,-99,0,-99,1,-99,-99,-99,1,-99,1,1,-99,2
06/01/2016,14,-99,0,-99,-99,0,1,-99,-99,0,1,1,1,1,1,-99,2,1,-99,-99,0,-99,1,-99,-99,-99,1,-99,1,1,-99,-99
06/01/2016,15,-99,0,-99,-99,0,1,1,-99,0,1,2,1,1,1,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,-99
06/01/2016,16,-99,0,-99,-99,0,1,1,-99,0,1,1,1,1,1,-99,2,1,-99,-99,1,0,1,-99,-99,-99,1,-99,1,1,-99,-99
06/01/2016,17,-99,0,-99,-99,0,1,1,-99,0,1,1,1,1,1,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,-99
06/01/2016,18,-99,0,-99,-99,0,1,1,-99,0,1,1,1,1,1,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,2
06/01/2016,19,-99,0,-99,-99,0,1,2,-99,0,1,1,1,1,2,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,2
06/01/2016,20,-99,0,-99,-99,1,1,3,-99,1,1,1,1,1,1,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,2
06/01/2016,21,-99,1,-99,-99,0,1,3,-99,1,2,1,1,1,-99,-99,2,2,-99,-99,1,0,1,-99,-99,-99,1,-99,1,1,-99,2
06/01/2016,22,-99,0,-99,-99,1,1,2,-99,2,2,1,1,1,-99,-99,2,2,-99,-99,0,0,1,-99,-99,-99,2,-99,1,2,-99,3
06/01/2016,23,-99,0,-99,-99,1,1,2,-99,1,3,1,1,1,2,-99,2,2,-99,-99,1,0,2,-99,-99,-99,2,-99,1,2,-99,2
06/01/2016,24,-99,0,-99,-99,2,1,2,-99,1,2,1,2,2,2,-99,2,2,-99,-99,0,0,2,-99,-99,-99,2,-99,1,2,-99,5
07/01/2016,1,-99,0,-99,-99,2,1,2,-99,1,1,1,1,2,3,-99,2,2,-99,-99,0,0,3,-99,-99,-99,2,-99,1,1,-99,4
07/01/2016,2,-99,0,-99,-99,3,1,3,-99,1,1,1,1,2,2,-99,2,2,-99,-99,0,0,2,-99,-99,-99,2,-99,1,1,-99,3
07/01/2016,3,-99,0,-99,-99,2,1,3,-99,0,1,1,2,2,2,-99,2,1,-99,-99,0,0,2,-99,-99,-99,2,-99,1,2,-99,4
07/01/2016,4,-99,0,-99,-99,1,1,2,-99,0,1,1,1,1,1,-99,2,1,-99,-99,0,0,2,-99,-99,-99,2,-99,1,1,-99,3
07/01/2016,5,-99,0,-99,-99,1,1,2,-99,1,1,1,1,1,3,-99,2,1,-99,-99,1,0,2,-99,-99,-99,2,-99,1,1,-99,4
07/01/2016,6,-99,0,-99,-99,1,1,2,-99,2,1,1,1,2,3,-99,3,2,-99,-99,1,0,1,-99,-99,-99,1,-99,1,2,-99,3
07/01/2016,7,-99,0,-99,-99,2,1,2,-99,2,2,1,1,5,2,-99,5,2,-99,-99,2,0,2,-99,-99,-99,2,-99,1,2,-99,3
07/01/2016,8,-99,1,-99,-99,2,3,2,-99,2,3,3,1,6,4,-99,5,2,-99,-99,1,3,2,-99,-99,-99,2,-99,1,3,-99,6
07/01/2016,9,-99,1,-99,-99,2,4,2,-99,3,2,2,2,4,3,-99,3,1,-99,-99,1,2,3,-99,-99,-99,3,-99,1,2,-99,5
07/01/2016,10,-99,1,-99,-99,1,2,1,-99,2,1,1,1,2,2,-99,2,1,-99,-99,1,1,2,-99,-99,-99,1,-99,1,1,-99,2
07/01/2016,11,-99,1,-99,-99,0,1,1,-99,1,1,1,2,1,2,-99,2,1,-99,-99,1,0,2,-99,-99,-99,-99,-99,1,1,-99,2
07/01/2016,12,-99,1,-99,-99,1,1,1,-99,1,1,1,2,1,1,-99,2,1,-99,-99,0,0,1,-99,-99,-99,-99,-99,1,1,-99,2
07/01/2016,13,-99,1,-99,-99,1,1,1,-99,1,1,2,1,1,2,-99,2,1,-99,-99,0,0,1,-99,-99,-99,-99,-99,1,2,-99,2
07/01/2016,14,-99,1,-99,-99,1,1,1,-99,0,1,1,1,1,1,-99,2,1,-99,-99,0,0,1,-99,-99,-99,-99,-99,1,1,-99,2
07/01/2016,15,-99,1,-99,-99,1,1,2,-99,0,1,1,1,2,1,-99,2,1,-99,-99,0,1,1,-99,-99,-99,1,-99,1,1,-99,2
07/01/2016,16,-99,1,-99,-99,1,1,1,-99,0,1,1,1,1,2,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,2
07/01/2016,17,-99,0,-99,-99,1,1,1,-99,0,1,1,1,1,2,-99,2,1,-99,-99,0,0,1,-99,-99,-99,1,-99,1,1,-99,2
07/01/2016,18,-99,0,-99,-99,1,1,1,-99,0,1,2,2,2,1,-99,3,1,-99,-99,1,0,1,-99,-99,-99,1,-99,1,1,-99,2
07/01/2016,19,-99,0,-99,-99,1,1,1,-99,1,1,3,1,1,1,-99,2,1,-99,-99,0,1,1,-99,-99,-99,1,-99,1,1,-99,2
